,Company_0,Company_1,Company_2,Company_3,Company_4,Company_5,Company_6,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Resell Price,Top Speed,M_P,Category,0-60 Time,Drag,Log 0-60,Country_0,Country_1,Country_2,Country_3
2203,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,19979.31,178.2,1.3484292411907328,2,7.4,False,2.0014800002101243,0,0,0,1
2204,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,33248.45,248.6,1.5880690622438165,2,8.8,False,2.174751721484161,0,0,1,1
2205,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,22538.64,197.3,1.4151614997429443,2,9.5,False,2.2512917986064953,0,1,0,0
2206,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,13699.93,232.0,1.5648212878394483,2,2.4,True,0.8754687373538999,0,0,0,1
2207,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,13934.05,230.9,1.5359328465213822,2,6.1,True,1.8082887711792655,0,0,1,1
2208,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,14658.63,195.9,1.4168841908876415,2,5.8,True,1.7578579175523736,0,0,0,1
2209,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,9362.74,155.3,1.2764972366769807,1,3.3,True,1.1939224684724346,0,0,1,1
2210,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,21005.18,248.0,1.6011173642760466,2,3.8,True,1.33500106673234,0,0,1,1
2211,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,6777.52,178.7,1.3624282188771069,2,3.9,True,1.3609765531356006,0,0,1,0
2212,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,38314.59,130.7,1.1550057128445768,1,8.5,False,2.1400661634962708,0,0,1,1
2213,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,12229.83,138.3,1.1831530611802201,0,14.0,False,2.6390573296152584,0,0,0,1
2214,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,10302.94,176.1,1.3474349150679967,2,4.9,True,1.589235205116581,1,0,0,0
2215,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,36463.4,161.8,1.3120062892926279,2,2.5,True,0.9162907318741551,0,0,1,1
2216,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,12266.11,236.9,1.5502667237767052,2,9.0,False,2.1972245773362196,0,0,0,1
2217,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,47902.71,181.0,1.3585202994442132,2,7.6,False,2.028148247292285,0,0,1,1
2218,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,13778.08,184.8,1.3994116374373144,2,2.5,True,0.9162907318741551,0,0,0,1
2219,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,44073.37,197.2,1.4246873377886629,2,4.9,True,1.589235205116581,0,1,1,1
2220,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,9067.19,214.0,1.4706258218172754,1,12.9,False,2.5572273113676265,0,0,1,1
2221,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,26478.42,172.3,1.3214028756733938,1,11.4,False,2.4336133554004498,0,0,1,1
2222,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,25491.14,234.7,1.5642502315979323,2,3.1,True,1.1314021114911006,1,0,0,0
2223,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,34840.52,200.3,1.4228495826710994,1,13.2,False,2.580216829592325,1,0,0,0
2224,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,49617.36,181.1,1.3646019249905033,2,5.3,True,1.667706820558076,0,0,1,1
2225,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,11261.53,190.4,1.3866577859412625,1,14.7,False,2.6878474937846906,0,0,0,1
2226,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,35947.57,230.8,1.5504603211866355,2,3.2,True,1.1631508098056809,0,0,1,1
2227,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,21486.98,176.8,1.3466107636299458,2,5.9,True,1.7749523509116738,0,0,1,1
2228,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,22435.3,218.0,1.4891405338714414,2,7.9,False,2.066862759472976,1,0,0,0
2229,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,9186.31,160.1,1.2753062870309306,1,10.0,False,2.302585092994046,0,1,1,1
2230,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,29244.96,232.7,1.553228530834067,2,3.6,True,1.2809338454620642,0,0,0,1
2231,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,31447.23,168.5,1.3067711507486302,1,11.5,False,2.4423470353692043,0,0,0,1
2232,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,49427.02,175.3,1.348399307315526,2,4.1,True,1.410986973710262,1,0,0,0
2233,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,26564.23,175.0,1.3378010286666235,2,6.7,True,1.9021075263969205,0,0,1,1
2234,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,26828.68,215.5,1.4826977079432608,2,6.8,True,1.916922612182061,0,0,0,1
2235,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,38393.94,190.2,1.3903661157009248,2,8.9,False,2.186051276738094,0,0,1,1
2236,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,45893.88,144.7,1.212172389954905,0,10.8,False,2.379546134130174,0,1,1,0
2237,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,39086.19,177.2,1.3399368332080603,1,11.4,False,2.4336133554004498,0,0,1,1
2238,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,39147.62,143.8,1.221893649840974,1,4.4,True,1.4816045409242156,0,0,1,0
2239,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,41441.78,224.3,1.526236277594734,2,3.5,True,1.252762968495368,0,0,1,1
2240,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,49119.19,134.5,1.1688322595652294,0,11.0,False,2.3978952727983707,0,0,1,1
2241,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,42785.08,208.1,1.4503190941335609,1,12.9,False,2.5572273113676265,0,0,1,1
2242,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,2859.74,214.4,1.4748787152901905,2,9.4,False,2.2407096892759584,0,0,1,1
2243,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,46843.86,145.6,1.2293755230471413,1,4.4,True,1.4816045409242156,0,0,1,1
2244,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,11308.27,221.8,1.5277566737520556,2,2.6,True,0.9555114450274363,0,0,1,1
2245,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,2445.05,131.0,1.1527490355374352,0,12.2,False,2.501435951739211,0,0,0,1
2246,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,45873.49,152.5,1.2587184273323706,1,4.2,True,1.4350845252893227,1,0,0,0
2247,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,47259.88,126.0,1.1510686446036111,1,3.5,True,1.252762968495368,0,0,1,1
2248,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,22554.56,153.9,1.2597951569188892,1,5.2,True,1.6486586255873816,0,1,1,1
2249,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,9112.39,192.3,1.4302010161454712,2,2.3,True,0.8329091229351039,0,1,0,0
2250,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,12692.99,145.8,1.215673429161362,0,12.2,False,2.501435951739211,0,1,1,1
2251,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,13793.76,154.4,1.2589714079836762,1,6.1,True,1.8082887711792655,0,0,1,0
2252,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,8716.2,174.5,1.3348733702511795,2,7.2,False,1.9740810260220096,0,0,1,1
2253,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,35128.5,250.0,1.5911388300841895,1,10.0,False,2.302585092994046,0,0,1,1
2254,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,16977.86,146.6,1.2181378105896956,0,13.6,False,2.6100697927420065,0,0,1,0
2255,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,28800.81,153.1,1.2447985342657588,0,13.4,False,2.5952547069568657,0,0,0,1
2256,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,7464.63,129.6,1.1462324576606167,0,12.8,False,2.5494451709255714,0,0,1,1
2257,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,7799.57,208.7,1.4542606697978753,1,10.4,False,2.341805806147327,0,0,1,0
2258,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,12919.91,130.6,1.155790583159945,1,7.7,False,2.0412203288596382,0,0,0,1
2259,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,6539.84,146.7,1.224355649028023,1,7.6,False,2.028148247292285,0,0,1,0
2260,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,30107.7,224.0,1.5170711179748826,2,4.9,True,1.589235205116581,0,1,1,0
2261,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,42937.1,137.9,1.211345344084211,1,2.7,True,0.9932517730102834,0,0,0,1
2262,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,11974.55,140.8,1.218849822451435,1,3.1,True,1.1314021114911006,0,1,1,0
2263,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,37344.45,136.6,1.1809551486461778,1,8.2,False,2.1041341542702074,0,0,1,0
2264,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,38317.71,128.3,1.1426958991715295,0,10.0,False,2.302585092994046,0,0,1,0
2265,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,41742.38,153.1,1.244185162767088,0,14.6,False,2.681021528714291,0,1,1,0
2266,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,26024.34,236.8,1.5552241675566585,2,6.1,True,1.8082887711792655,0,0,1,1
2267,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,11155.73,160.7,1.275487537223657,1,12.8,False,2.5494451709255714,0,0,1,1
2268,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,44056.92,130.9,1.1515780653642502,0,13.4,False,2.5952547069568657,0,0,0,1
2269,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,35523.34,145.7,1.217479216827179,1,9.6,False,2.2617630984737906,1,0,0,0
2270,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,35822.34,165.6,1.2949211515006653,1,12.4,False,2.517696472610991,0,0,1,1
2271,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,2496.03,163.4,1.293664709886599,2,6.5,True,1.8718021769015913,0,0,0,1
2272,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,32035.08,234.8,1.5401925204982678,1,12.7,False,2.5416019934645457,0,0,1,1
2273,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,37180.33,194.5,1.412489710955278,2,5.6,True,1.7227665977411035,0,0,1,1
2274,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,6358.49,239.6,1.5617906945600368,2,7.2,False,1.9740810260220096,0,1,0,0
2275,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,2157.7,121.5,1.1379846699667158,1,2.8,True,1.0296194171811581,0,0,1,0
2276,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,17495.08,192.4,1.3972873523846292,2,9.8,False,2.2823823856765264,0,0,1,1
2277,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,19815.34,230.2,1.5270382475710416,1,10.2,False,2.322387720290225,0,0,1,0
2278,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,24177.6,142.4,1.2203417382411308,1,3.7,True,1.308332819650179,0,0,1,0
2279,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,26953.36,206.3,1.4460234666056584,1,10.3,False,2.33214389523559,0,0,0,1
2280,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,32221.21,187.4,1.3830257037340619,2,7.1,False,1.9600947840472698,0,0,1,0
2281,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,43012.55,141.6,1.200484298240955,1,9.5,False,2.2512917986064953,0,0,0,1
2282,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,41970.71,153.6,1.2462512225105113,0,14.5,False,2.6741486494265287,0,0,0,1
2283,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,26926.38,155.2,1.2842544586533333,1,2.6,True,0.9555114450274363,0,0,0,1
2284,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,4908.42,234.3,1.5404900422347816,1,10.2,False,2.322387720290225,0,0,1,1
2285,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,16016.28,235.3,1.5439491516996253,1,10.0,False,2.302585092994046,0,0,1,1
2286,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,7717.58,203.4,1.4380884807853274,2,8.4,False,2.128231705849268,0,0,0,1
2287,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,39926.6,221.9,1.4988900860079541,1,10.8,False,2.379546134130174,0,0,1,1
2288,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,29620.1,147.7,1.2233188881935473,0,12.5,False,2.5257286443082556,0,0,1,1
2289,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,16655.99,121.2,1.1366230012761167,1,2.8,True,1.0296194171811581,0,1,1,0
2290,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,14109.44,197.8,1.4156731385991925,1,10.8,False,2.379546134130174,0,0,1,1
2291,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,18137.52,168.0,1.3029508607700075,1,14.7,False,2.6878474937846906,0,1,1,0
2292,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,21076.33,246.7,1.5910768106890711,2,4.9,True,1.589235205116581,1,0,0,0
2293,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,22060.38,120.3,1.1079246777668121,1,9.0,False,2.1972245773362196,0,0,1,1
2294,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,44166.88,179.3,1.348553308825449,1,10.5,False,2.3513752571634776,0,0,1,1
2295,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,36620.26,127.3,1.1384770982381198,1,9.8,False,2.2823823856765264,0,0,0,1
2296,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,37813.94,171.4,1.3255916705472022,2,6.1,True,1.8082887711792655,0,0,1,1
2297,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,3756.9,248.2,1.6032142252424162,2,3.6,True,1.2809338454620642,0,0,1,1
2298,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,2672.38,165.7,1.298739373276045,2,8.7,False,2.163323025660538,0,0,0,1
2299,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,45550.08,209.2,1.4898530394107288,2,2.3,True,0.8329091229351039,0,0,1,1
2300,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,30411.66,246.9,1.5888490496106402,2,5.7,True,1.7404661748405046,0,1,0,0
2301,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,25871.18,141.4,1.2129268435051037,1,4.2,True,1.4350845252893227,0,0,0,1
2302,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,44329.33,167.9,1.3082623238850557,2,8.0,False,2.0794415416798357,0,0,1,1
2303,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,30866.96,157.7,1.2678347988471326,1,8.3,False,2.1162555148025524,0,0,1,0
2304,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,36104.51,128.0,1.1467554652830914,1,6.5,True,1.8718021769015913,0,0,1,1
2305,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,15754.72,126.3,1.132682285289028,0,11.3,False,2.424802725718295,0,0,1,1
2306,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,32225.48,122.3,1.1127426191444334,0,14.6,False,2.681021528714291,0,1,0,0
2307,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,37621.93,124.1,1.1244184619973563,1,9.6,False,2.2617630984737906,1,0,0,0
2308,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,5402.2,224.3,1.5097130417943896,2,8.3,False,2.1162555148025524,0,0,1,1
2309,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,11095.99,173.6,1.3265020987886196,1,11.2,False,2.4159137783010487,0,0,1,1
2310,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,37771.57,144.7,1.2323248954015282,1,3.4,True,1.2237754316221157,0,0,1,1
2311,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,13911.64,249.4,1.5864867005115686,1,13.8,False,2.624668592163159,0,0,1,1
2312,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,45038.24,208.9,1.454683125260304,1,10.7,False,2.3702437414678603,0,1,0,0
2313,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,41748.3,205.5,1.4451550256598893,2,8.6,False,2.151762203259462,0,1,0,0
2314,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,29855.7,156.6,1.2643862298638655,1,7.7,False,2.0412203288596382,0,0,0,1
2315,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,42143.56,121.2,1.114607345698817,1,7.3,False,1.9878743481543455,0,1,1,0
2316,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,23808.7,242.7,1.587294943894874,2,3.4,True,1.2237754316221157,0,0,1,0
2317,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,19237.54,233.6,1.5459417136125468,2,5.7,True,1.7404661748405046,0,0,0,1
2318,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,42229.02,155.0,1.2735613883703019,1,3.5,True,1.252762968495368,1,0,0,0
2319,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,42981.45,157.3,1.263283876699961,0,11.0,False,2.3978952727983707,0,0,1,0
2320,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,34628.73,160.6,1.2781501182126622,2,9.2,False,2.2192034840549946,0,0,1,1
2321,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,9408.88,199.4,1.4491276856853452,2,2.7,True,0.9932517730102834,0,0,0,1
2322,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,34201.85,235.3,1.5427210815241867,1,11.4,False,2.4336133554004498,1,0,0,0
2323,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,26975.23,122.1,1.1231705059067196,1,5.5,True,1.7047480922384253,0,0,0,1
2324,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,28897.38,148.6,1.2272804594235793,0,12.1,False,2.4932054526026954,0,0,0,1
2325,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,42479.06,135.2,1.1742496011734538,1,8.7,False,2.163323025660538,0,0,1,0
2326,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,29352.99,159.6,1.2704211343698608,0,14.1,False,2.6461747973841225,0,0,1,1
2327,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,39051.5,223.1,1.5016532395439044,1,12.5,False,2.5257286443082556,0,0,1,0
2328,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,42046.29,148.4,1.2257711442030426,0,13.2,False,2.580216829592325,0,0,1,1
2329,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,15128.85,166.5,1.3007654567230607,2,9.6,False,2.2617630984737906,0,0,0,1
2330,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,30445.95,184.3,1.3658358237335337,1,12.1,False,2.4932054526026954,0,0,1,1
2331,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,29558.66,198.5,1.4352160698342213,2,3.8,True,1.33500106673234,0,0,1,0
2332,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,48199.38,171.7,1.326736909046926,2,6.1,True,1.8082887711792655,0,0,1,1
2333,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,32947.09,226.8,1.5345594763327646,2,3.5,True,1.252762968495368,0,0,1,1
2334,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,42474.58,172.2,1.3467327348066296,2,2.9,True,1.0647107369924282,0,0,1,1
2335,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,25935.85,188.9,1.3884934709245473,2,7.1,False,1.9600947840472698,0,0,1,1
2336,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,22286.11,182.7,1.382915639128257,2,3.2,True,1.1631508098056809,0,0,1,1
2337,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,12020.61,202.6,1.4374607749349004,2,7.1,False,1.9600947840472698,0,0,1,0
2338,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,13004.28,237.3,1.5477008552042535,1,13.8,False,2.624668592163159,0,0,1,1
2339,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,38598.74,156.4,1.2982189036881262,1,2.1,True,0.7419373447293773,0,0,1,1
2340,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,28113.1,213.5,1.4775573622431966,2,6.1,True,1.8082887711792655,0,0,1,1
2341,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,48179.77,166.4,1.307818382584911,2,5.6,True,1.7227665977411035,0,0,1,1
2342,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,39049.26,141.1,1.2295218766985962,1,2.4,True,0.8754687373538999,0,0,1,1
2343,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,7858.77,200.8,1.4258110965380297,1,11.4,False,2.4336133554004498,0,0,0,1
2344,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,12226.17,168.6,1.3114476400373676,2,7.7,False,2.0412203288596382,0,0,1,0
2345,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,30459.2,182.8,1.3589799469368902,1,14.4,False,2.667228206581955,0,0,1,1
2346,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5808.23,237.7,1.5491596572841506,1,13.5,False,2.6026896854443837,0,0,1,1
2347,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,27127.65,150.8,1.2408270274612128,1,7.8,False,2.0541237336955462,0,0,0,1
2348,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,13357.38,185.6,1.3692953537185564,1,14.4,False,2.667228206581955,0,0,1,1
2349,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,46875.86,180.7,1.3638548442497735,2,5.1,True,1.62924053973028,0,0,1,0
2350,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,31053.52,170.6,1.3130837938249003,1,14.4,False,2.667228206581955,0,0,0,1
2351,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,45140.7,135.9,1.1853693968007817,1,5.1,True,1.62924053973028,0,0,0,1
2352,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,6166.44,134.0,1.1992503569456892,1,2.4,True,0.8754687373538999,0,0,0,1
2353,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,26577.26,147.0,1.2203095810462457,0,12.7,False,2.5416019934645457,0,0,0,1
2354,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,31672.86,176.8,1.3481801296060916,2,5.4,True,1.6863989535702288,0,0,1,0
2355,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,41645.79,134.7,1.170218676011717,0,10.4,False,2.341805806147327,0,0,0,1
2356,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,44786.51,122.6,1.1175581212038281,1,9.7,False,2.272125885509337,0,0,0,1
2357,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,12143.34,231.6,1.5307695618083152,1,11.2,False,2.4159137783010487,0,0,1,1
2358,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,33663.88,183.0,1.3599177829897253,1,14.0,False,2.6390573296152584,0,0,0,1
2359,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,49445.89,204.4,1.4376852800529214,1,12.5,False,2.5257286443082556,0,0,1,1
2360,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,8201.21,182.5,1.3747351324201533,2,4.2,True,1.4350845252893227,0,0,0,1
2361,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,32481.17,213.1,1.469409890701772,1,10.4,False,2.341805806147327,0,0,1,1
2362,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,17889.01,213.9,1.4722407887949283,1,10.3,False,2.33214389523559,0,0,1,1
2363,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,22246.09,123.5,1.1227997914182066,1,8.7,False,2.163323025660538,0,0,1,0
2364,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,39975.46,247.0,1.5853219946871575,2,7.3,False,1.9878743481543455,0,0,0,1
2365,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,24933.15,130.8,1.1577627834819173,1,7.1,False,1.9600947840472698,0,0,1,1
2366,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3771.03,211.9,1.4635525516892605,1,12.7,False,2.5416019934645457,0,0,0,1
2367,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,24268.84,228.4,1.5398622675564337,2,3.5,True,1.252762968495368,0,0,1,1
2368,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,44439.74,202.9,1.4349560262350258,2,9.5,False,2.2512917986064953,0,0,1,1
2369,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,26429.54,171.5,1.318054661642066,1,11.8,False,2.468099531471619,0,1,1,0
2370,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,36980.88,132.8,1.1767790671734737,1,4.1,True,1.410986973710262,0,0,1,1
2371,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,32226.33,196.0,1.4163934426229507,2,6.1,True,1.8082887711792655,0,0,1,1
2372,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,6712.4,199.4,1.4195533352154723,1,13.4,False,2.5952547069568657,0,0,0,1
2373,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,45802.39,171.9,1.3349159268142532,2,4.2,True,1.4350845252893227,0,0,0,1
2374,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,4977.37,173.0,1.3234247250974036,1,12.3,False,2.509599262378372,0,1,1,0
2375,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,17820.1,246.7,1.5891871659422836,2,5.4,True,1.6863989535702288,0,0,1,1
2376,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,33959.81,192.3,1.4152941838473345,2,3.5,True,1.252762968495368,0,0,1,0
